"companyName","companyId","dataSourceName","dataSourceId","status"
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"First Response","621b99bf5f87e75f5365f589","SaferChoice","629bd91f27ab53e0fa4e5984",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"First Response","621b99bf5f87e75f5365f589","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Nair","621b99bf5f87e75f5365f58d","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"Nair","621b99bf5f87e75f5365f58d","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",-1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Local Employment Pipeline","629bd92327ab53e0fa4e5ace",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Local School Support","629bd92427ab53e0fa4e5ae3",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Renewable Energy Percentage_Half","629bd92427ab53e0fa4e5afe",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Bauknecht","621b99bf5f87e75f5365f591","justCapital_metric_Resource Use","629bd92427ab53e0fa4e5b0a",1
"Bauknecht","621b99bf5f87e75f5365f591","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Pasta Yay's","621b99bf5f87e75f5365f595","bCorp_ia_environment_it_land_life","629bd92227ab53e0fa4e5a74",1
"Pasta Yay's","621b99bf5f87e75f5365f595","bCorp_ia_environment_it_environmental_management","629bd92227ab53e0fa4e5a65",1
"Pasta Yay's","621b99bf5f87e75f5365f595","1% For The Planet","629bd92027ab53e0fa4e59d8",1
"Pasta Yay's","621b99bf5f87e75f5365f595","bCorp_ia_environment_it_toxin_reduction_remediation","629bd92327ab53e0fa4e5a8c",1
"Pasta Yay's","621b99bf5f87e75f5365f595","bCorp_ia_community_it_supply_chain_management","629bd92027ab53e0fa4e59ff",1
"Pasta Yay's","621b99bf5f87e75f5365f595","bCorp_ia_environment_it_water","629bd92327ab53e0fa4e5a95",1
"Pasta Yay's","621b99bf5f87e75f5365f595","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Pasta Yay's","621b99bf5f87e75f5365f595","bCorp_ia_environment_it_air_climate","629bd92227ab53e0fa4e5a56",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"RepHresh","621b99bf5f87e75f5365f599","SaferChoice","629bd91f27ab53e0fa4e5984",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"RepHresh","621b99bf5f87e75f5365f599","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"Trojan Brands","621b99bf5f87e75f5365f59d","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Trojan Brands","621b99bf5f87e75f5365f59d","SaferChoice","629bd91f27ab53e0fa4e5984",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"OxiClean","621b99bf5f87e75f5365f5a1","SaferChoice","629bd91f27ab53e0fa4e5984",1
"OxiClean","621b99bf5f87e75f5365f5a1","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"Vitafusion","621b99bf5f87e75f5365f5a5","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"Vitafusion","621b99bf5f87e75f5365f5a5","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"L'il Critters","621b99bf5f87e75f5365f5a9","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"L'il Critters","621b99bf5f87e75f5365f5a9","SaferChoice","629bd91f27ab53e0fa4e5984",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_SEC Filings Review","629bd92427ab53e0fa4e5af5",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"KABOOM","621b99bf5f87e75f5365f5ad","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"KABOOM","621b99bf5f87e75f5365f5ad","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Workforce Demographics","629bd92327ab53e0fa4e5acb",-1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Health and Safety Policies","629bd92327ab53e0fa4e5abf",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Supplier Requirements on Labor & Human Rights","629bd92427ab53e0fa4e5ad7",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Labor & Human Rights Commitment","629bd92427ab53e0fa4e5ad1",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Opportunities for Local Businesses","629bd92427ab53e0fa4e5ae0",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Human Rights Supply Chain Safeguards","629bd92427ab53e0fa4e5add",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Work-Life Balance","629bd92327ab53e0fa4e5ac5",-1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Commitment to Following Laws & Regulations","629bd92427ab53e0fa4e5af2",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Actions to Support Human Rights Commitment","629bd92427ab53e0fa4e5ada",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Sustainable Products and Services","629bd92427ab53e0fa4e5afb",-1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Related Party Transactions","629bd92427ab53e0fa4e5aef",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Renewable Energy Percentage_1","629bd92427ab53e0fa4e5b01",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Privacy Policies","629bd92427ab53e0fa4e5af8",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Transparent Charitable Giving","629bd92427ab53e0fa4e5ae9",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Local Community Engagement","629bd92427ab53e0fa4e5ae6",1
"Orange GLO","621b99bf5f87e75f5365f5b1","SaferChoice","629bd91f27ab53e0fa4e5984",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Diversity, Equity, and Inclusion Policies","629bd92327ab53e0fa4e5ac8",-1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Climate Commitments","629bd92427ab53e0fa4e5b07",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Human Rights Reporting","629bd92427ab53e0fa4e5ad4",1
"Orange GLO","621b99bf5f87e75f5365f5b1","justCapital_metric_Worker Benefits Package","629bd92327ab53e0fa4e5ac2",-1
